Subject,Condition,ListNum,Block,Recall,Direction,Jol
87,C,32,1,0,B,80
87,C,33,1,0,B,80
87,C,34,1,0,B,70
87,C,35,1,0,B,70
87,C,36,1,0,B,90
87,C,37,1,0,B,80
87,C,38,1,0,B,60
87,C,39,1,0,B,70
87,C,40,1,0,B,90
87,C,41,1,0,S,90
87,C,42,1,0,S,90
87,C,43,1,1,S,90
87,C,44,1,0,S,90
87,C,45,1,0,S,90
87,C,46,1,0,S,0
87,C,47,1,0,S,80
87,C,48,1,0,S,80
87,C,49,1,1,S,67
87,C,50,1,0,S,80
87,C,51,1,1,S,90
87,C,52,1,0,S,100
87,C,53,1,0,S,100
87,C,54,1,0,S,90
87,C,55,1,0,S,90
87,C,56,1,1,S,80
87,C,57,1,0,S,60
87,C,58,1,0,S,86
87,C,59,1,0,S,90
87,C,60,1,0,S,70
87,C,61,1,0,U,10
87,C,62,1,0,U,10
87,C,63,1,0,U,12
87,C,64,1,0,U,15
87,C,65,1,0,U,0
87,C,66,1,0,U,15
87,C,67,1,0,U,10
87,C,68,1,0,U,15
87,C,69,1,0,U,10
87,C,70,1,0,U,12
87,C,71,1,0,U,20
87,C,72,1,0,U,30
87,C,73,1,0,U,10
87,C,74,1,0,U,10
87,C,75,1,0,U,12
87,C,76,1,0,U,14
87,C,77,1,0,U,10
87,C,78,1,0,U,10
87,C,79,1,0,U,12
87,C,80,1,0,U,10
91,C,1,1,0,F,100
91,C,2,1,1,F,100
91,C,3,1,1,F,90
91,C,4,1,1,F,65
91,C,5,1,0,F,85
91,C,6,1,0,F,100
91,C,7,1,0,F,100
91,C,8,1,1,F,100
91,C,9,1,0,F,100
91,C,10,1,0,F,100
91,C,11,1,0,F,75
91,C,12,1,1,F,100
91,C,13,1,1,F,100
91,C,14,1,0,F,90
91,C,15,1,1,F,100
91,C,16,1,1,F,100
91,C,17,1,1,F,100
91,C,18,1,0,F,55
91,C,19,1,1,F,100
91,C,20,1,0,F,85
91,C,21,1,0,B,95
91,C,22,1,0,B,100
91,C,23,1,0,B,75
91,C,24,1,0,B,80
91,C,25,1,0,B,100
91,C,26,1,0,B,50
91,C,27,1,0,B,80
91,C,28,1,0,B,100
91,C,29,1,0,B,100
91,C,30,1,0,B,75
91,C,31,1,0,B,80
91,C,32,1,0,B,95
91,C,33,1,0,B,100
91,C,34,1,1,B,95
91,C,35,1,0,B,95
91,C,36,1,1,B,100
91,C,37,1,0,B,80
91,C,38,1,0,B,100
91,C,39,1,0,B,100
91,C,40,1,0,B,85
91,C,41,1,0,S,100
91,C,42,1,0,S,90
91,C,43,1,0,S,100
91,C,44,1,0,S,90
91,C,45,1,0,S,100
91,C,46,1,1,S,65
91,C,47,1,1,S,100
91,C,48,1,1,S,90
91,C,49,1,1,S,100
91,C,50,1,0,S,100
91,C,51,1,1,S,100
91,C,52,1,0,S,100
91,C,53,1,1,S,100
91,C,54,1,0,S,90
91,C,55,1,0,S,95
91,C,56,1,1,S,100
91,C,57,1,1,S,100
91,C,58,1,0,S,95
91,C,59,1,0,S,100
91,C,60,1,0,S,100
91,C,61,1,0,U,70
91,C,62,1,0,U,45
91,C,63,1,0,U,45
91,C,64,1,0,U,75
91,C,65,1,0,U,40
91,C,66,1,0,U,45
91,C,67,1,0,U,35
91,C,68,1,0,U,50
91,C,69,1,0,U,70
91,C,70,1,0,U,75
91,C,71,1,0,U,60
91,C,72,1,0,U,60
91,C,73,1,0,U,55
91,C,74,1,0,U,60
91,C,75,1,0,U,45
91,C,76,1,0,U,55
91,C,77,1,0,U,55
91,C,78,1,0,U,45
91,C,79,1,0,U,35
91,C,80,1,0,U,75
95,C,1,1,0,F,45
95,C,2,1,0,F,58
95,C,3,1,1,F,78
95,C,4,1,1,F,16
95,C,5,1,0,F,85
95,C,6,1,0,F,35
95,C,7,1,0,F,97
95,C,8,1,1,F,20
95,C,9,1,1,F,57
95,C,10,1,0,F,30
95,C,11,1,0,F,50
95,C,12,1,0,F,52
95,C,13,1,0,F,79
95,C,14,1,1,F,45
95,C,15,1,0,F,74
95,C,16,1,0,F,49
95,C,17,1,0,F,76
95,C,18,1,0,F,57
95,C,19,1,1,F,100
95,C,20,1,1,F,96
95,C,21,1,0,B,30
95,C,22,1,0,B,67
95,C,23,1,0,B,30
95,C,24,1,0,B,30
95,C,25,1,1,B,100
95,C,26,1,0,B,65
95,C,27,1,0,B,46
95,C,28,1,0,B,76
95,C,29,1,0,B,64
95,C,30,1,1,B,40
95,C,31,1,0,B,94
95,C,32,1,0,B,100
95,C,33,1,0,B,54
95,C,34,1,0,B,42
95,C,35,1,0,B,25
95,C,36,1,0,B,67
95,C,37,1,0,B,35
95,C,38,1,0,B,45
95,C,39,1,0,B,100
95,C,40,1,1,B,86
95,C,41,1,0,S,35
95,C,42,1,0,S,25
95,C,43,1,0,S,46
95,C,44,1,0,S,96
95,C,45,1,0,S,73
95,C,46,1,1,S,34
95,C,47,1,0,S,30
95,C,48,1,1,S,34
95,C,49,1,1,S,36
95,C,50,1,1,S,58
95,C,51,1,1,S,7
95,C,52,1,1,S,57
95,C,53,1,0,S,32
95,C,54,1,0,S,33
95,C,55,1,0,S,70
95,C,56,1,1,S,30
95,C,57,1,0,S,86
95,C,58,1,1,S,40
95,C,59,1,0,S,54
95,C,60,1,1,S,20
95,C,61,1,0,U,100
95,C,62,1,0,U,100
95,C,63,1,0,U,60
95,C,64,1,0,U,50
95,C,65,1,0,U,43
95,C,66,1,0,U,76
95,C,67,1,0,U,48
95,C,68,1,0,U,93
95,C,69,1,1,U,100
95,C,70,1,0,U,40
95,C,71,1,0,U,80
95,C,72,1,0,U,47
95,C,73,1,0,U,50
95,C,74,1,0,U,76
95,C,75,1,0,U,60
95,C,76,1,0,U,36
95,C,77,1,0,U,26
95,C,78,1,0,U,30
95,C,79,1,0,U,65
95,C,80,1,0,U,25
99,C,1,1,1,F,45
99,C,2,1,1,F,60
99,C,3,1,1,F,45
99,C,4,1,0,F,15
99,C,5,1,1,F,60
99,C,6,1,0,F,45
99,C,7,1,1,F,50
99,C,8,1,1,F,65
99,C,9,1,1,F,70
99,C,10,1,1,F,34
99,C,11,1,1,F,10
99,C,12,1,0,F,50
99,C,13,1,1,F,100
99,C,14,1,0,F,10
99,C,15,1,0,F,30
99,C,16,1,1,F,50
99,C,17,1,1,F,70
99,C,18,1,0,F,65
99,C,19,1,1,F,60
99,C,20,1,1,F,15
99,C,21,1,0,B,55
99,C,22,1,1,B,45
99,C,23,1,0,B,65
99,C,24,1,0,B,45
99,C,25,1,1,B,35
99,C,26,1,0,B,20
99,C,27,1,0,B,45
99,C,28,1,1,B,65
99,C,29,1,1,B,70
99,C,30,1,0,B,10
99,C,31,1,0,B,65
99,C,32,1,0,B,40
99,C,33,1,0,B,85
99,C,34,1,1,B,45
99,C,35,1,0,B,35
99,C,36,1,0,B,65
99,C,37,1,1,B,70
99,C,38,1,0,B,45
99,C,39,1,0,B,65
99,C,40,1,1,B,35
99,C,41,1,1,S,95
99,C,42,1,0,S,50
99,C,43,1,0,S,55
99,C,44,1,0,S,50
99,C,45,1,1,S,50
99,C,46,1,0,S,20
99,C,47,1,1,S,75
99,C,48,1,1,S,50
99,C,49,1,1,S,35
99,C,50,1,1,S,85
99,C,51,1,1,S,70
99,C,52,1,1,S,65
99,C,53,1,1,S,70
99,C,54,1,1,S,50
99,C,55,1,0,S,85
99,C,56,1,1,S,85
99,C,57,1,0,S,70
99,C,58,1,0,S,85
99,C,59,1,0,S,35
99,C,60,1,1,S,45
99,C,61,1,0,U,10
99,C,62,1,0,U,10
99,C,63,1,0,U,10
99,C,64,1,1,U,20
99,C,65,1,0,U,10
99,C,66,1,0,U,10
99,C,67,1,0,U,10
99,C,68,1,0,U,10
99,C,69,1,0,U,10
99,C,70,1,0,U,25
99,C,71,1,0,U,10
99,C,72,1,0,U,10
99,C,73,1,1,U,10
99,C,74,1,0,U,10
99,C,75,1,0,U,10
99,C,76,1,0,U,10
99,C,77,1,0,U,10
99,C,78,1,0,U,10
99,C,79,1,0,U,10
99,C,80,1,0,U,10
103,C,1,1,0,F,60
103,C,2,1,0,F,95
103,C,3,1,1,F,90
103,C,4,1,1,F,95
103,C,5,1,1,F,90
103,C,6,1,1,F,95
103,C,7,1,1,F,75
103,C,8,1,0,F,90
103,C,9,1,1,F,100
103,C,10,1,1,F,100
103,C,11,1,1,F,20
103,C,12,1,1,F,100
103,C,13,1,1,F,85
103,C,14,1,1,F,90
103,C,15,1,0,F,80
103,C,16,1,1,F,85
103,C,17,1,0,F,100
103,C,18,1,1,F,95
103,C,19,1,1,F,90
103,C,20,1,1,F,100
103,C,21,1,0,B,75
103,C,22,1,1,B,100
103,C,23,1,0,B,50
103,C,24,1,0,B,90
103,C,25,1,0,B,95
103,C,26,1,1,B,55
103,C,27,1,0,B,85
103,C,28,1,0,B,5
103,C,29,1,1,B,95
103,C,30,1,0,B,40
103,C,31,1,0,B,100
103,C,32,1,1,B,75
103,C,33,1,1,B,85
103,C,34,1,0,B,90
103,C,35,1,1,B,100
103,C,36,1,0,B,85
103,C,37,1,0,B,90
103,C,38,1,1,B,90
103,C,39,1,0,B,95
103,C,40,1,0,B,50
103,C,41,1,1,S,95
103,C,42,1,1,S,90
103,C,43,1,1,S,65
103,C,44,1,0,S,50
103,C,45,1,1,S,100
103,C,46,1,1,S,85
103,C,47,1,1,S,85
103,C,48,1,1,S,95
103,C,49,1,1,S,100
103,C,50,1,1,S,90
103,C,51,1,1,S,90
103,C,52,1,0,S,50
103,C,53,1,1,S,100
103,C,54,1,1,S,98
103,C,55,1,1,S,95
103,C,56,1,0,S,95
103,C,57,1,1,S,95
103,C,58,1,1,S,100
103,C,59,1,1,S,100
103,C,60,1,1,S,100
103,C,61,1,0,U,5
103,C,62,1,0,U,0
103,C,63,1,0,U,0
103,C,64,1,0,U,25
103,C,65,1,0,U,0
103,C,66,1,0,U,65
103,C,67,1,0,U,0
103,C,68,1,0,U,0
103,C,69,1,0,U,30
103,C,70,1,0,U,90
103,C,71,1,0,U,50
103,C,72,1,0,U,25
103,C,73,1,0,U,10
103,C,74,1,0,U,0
103,C,75,1,0,U,15
103,C,76,1,0,U,0
103,C,77,1,0,U,0
103,C,78,1,0,U,0
103,C,79,1,0,U,0
103,C,80,1,0,U,25
79,C,1,2,0,F,95
79,C,2,2,1,F,100
79,C,3,2,1,F,90
79,C,4,2,1,F,50
79,C,5,2,1,F,100
79,C,6,2,0,F,0
79,C,7,2,1,F,0
79,C,8,2,1,F,95
79,C,9,2,1,F,100
79,C,10,2,1,F,100
79,C,11,2,1,F,100
79,C,12,2,1,F,0
79,C,13,2,1,F,100
79,C,14,2,0,F,90
79,C,15,2,1,F,50
79,C,16,2,0,F,85
79,C,17,2,1,F,100
79,C,18,2,1,F,100
79,C,19,2,1,F,100
79,C,20,2,1,F,100
79,C,21,2,0,B,79
79,C,22,2,0,B,0
79,C,23,2,1,B,90
79,C,24,2,0,B,0
79,C,25,2,0,B,10
79,C,26,2,0,B,100
79,C,27,2,0,B,100
79,C,28,2,1,B,100
79,C,29,2,1,B,90
79,C,30,2,0,B,90
79,C,31,2,0,B,100
79,C,32,2,1,B,30
79,C,33,2,0,B,50
79,C,34,2,0,B,30
79,C,35,2,0,B,100
79,C,36,2,1,B,100
79,C,37,2,1,B,100
79,C,38,2,1,B,90
79,C,39,2,0,B,95
79,C,40,2,0,B,100
79,C,41,2,0,S,1
79,C,42,2,0,S,90
79,C,43,2,1,S,100
79,C,44,2,1,S,90
79,C,45,2,0,S,70
79,C,46,2,1,S,45
79,C,47,2,1,S,90
79,C,48,2,1,S,100
79,C,49,2,1,S,0
79,C,50,2,1,S,100
79,C,51,2,1,S,90
79,C,52,2,1,S,100
79,C,53,2,0,S,100
79,C,54,2,0,S,0
79,C,55,2,1,S,80
79,C,56,2,1,S,100
79,C,57,2,0,S,0
79,C,58,2,0,S,90
79,C,59,2,1,S,100
79,C,60,2,0,S,0
79,C,61,2,0,U,0
79,C,62,2,0,U,0
79,C,63,2,0,U,0
79,C,64,2,0,U,0
79,C,65,2,0,U,95
79,C,66,2,0,U,0
79,C,67,2,1,U,0
79,C,68,2,0,U,0
79,C,69,2,0,U,0
79,C,70,2,0,U,0
79,C,71,2,0,U,0
79,C,72,2,1,U,100
79,C,73,2,0,U,1
79,C,74,2,0,U,76
79,C,75,2,0,U,0
79,C,76,2,0,U,0
79,C,77,2,1,U,0
79,C,78,2,0,U,50
79,C,79,2,0,U,100
79,C,80,2,0,U,50
87,C,1,2,0,F,9
87,C,2,2,1,F,90
87,C,3,2,0,F,90
87,C,4,2,1,F,90
87,C,5,2,0,F,98
87,C,6,2,0,F,7
87,C,7,2,1,F,90
87,C,8,2,1,F,90
87,C,9,2,0,F,0
87,C,10,2,0,F,90
87,C,11,2,1,F,0
87,C,12,2,0,F,90
87,C,13,2,1,F,90
87,C,14,2,0,F,90
87,C,15,2,0,F,90
87,C,16,2,0,F,90
87,C,17,2,0,F,9
87,C,18,2,1,F,90
87,C,19,2,1,F,90
87,C,20,2,1,F,90
87,C,21,2,0,B,90
87,C,22,2,1,B,90
87,C,23,2,0,B,90
87,C,24,2,0,B,90
87,C,25,2,0,B,8
87,C,26,2,0,B,90
87,C,27,2,0,B,90
87,C,28,2,0,B,90
87,C,29,2,0,B,90
87,C,30,2,0,B,90
87,C,31,2,0,B,90
87,C,32,2,0,B,90
87,C,33,2,1,B,90
87,C,34,2,0,B,9
87,C,35,2,0,B,90
87,C,36,2,0,B,90
87,C,37,2,0,B,90
87,C,38,2,0,B,90
87,C,39,2,0,B,90
87,C,40,2,0,B,8
87,C,41,2,1,S,90
87,C,42,2,0,S,89
87,C,43,2,1,S,90
87,C,44,2,1,S,90
87,C,45,2,0,S,90
87,C,46,2,0,S,90
87,C,47,2,1,S,90
87,C,48,2,0,S,90
87,C,49,2,0,S,9
87,C,50,2,0,S,90
87,C,51,2,0,S,90
87,C,52,2,0,S,90
87,C,53,2,0,S,90
87,C,54,2,0,S,90
87,C,55,2,0,S,90
87,C,56,2,0,S,90
87,C,57,2,0,S,90
87,C,58,2,1,S,90
87,C,59,2,0,S,90
87,C,60,2,0,S,8
87,C,61,2,0,U,9
87,C,62,2,0,U,3
87,C,63,2,0,U,1
87,C,64,2,0,U,8
87,C,65,2,0,U,7
87,C,66,2,0,U,5
87,C,67,2,0,U,8
87,C,68,2,0,U,7
87,C,69,2,0,U,7
87,C,70,2,0,U,6
87,C,71,2,0,U,8
87,C,72,2,1,U,90
87,C,73,2,0,U,9
87,C,74,2,0,U,54
87,C,75,2,0,U,7
87,C,76,2,0,U,9
87,C,77,2,0,U,9
87,C,78,2,0,U,7
87,C,79,2,0,U,7
87,C,80,2,0,U,9
91,C,1,2,0,F,55
91,C,2,2,1,F,100
91,C,3,2,0,F,90
91,C,4,2,1,F,100
91,C,5,2,1,F,55
91,C,6,2,0,F,25
91,C,7,2,0,F,95
91,C,8,2,0,F,100
91,C,9,2,1,F,85
91,C,10,2,0,F,100
91,C,11,2,1,F,75
91,C,12,2,1,F,100
91,C,13,2,0,F,100
91,C,14,2,1,F,100
91,C,15,2,1,F,100
91,C,16,2,1,F,80
91,C,17,2,1,F,100
91,C,18,2,0,F,100
91,C,19,2,0,F,75
91,C,20,2,1,F,100
91,C,21,2,0,B,100
91,C,22,2,0,B,100
91,C,23,2,1,B,100
91,C,24,2,0,B,25
91,C,25,2,0,B,75
91,C,26,2,0,B,45
91,C,27,2,0,B,85
91,C,28,2,0,B,95
91,C,29,2,0,B,75
91,C,30,2,0,B,75
91,C,31,2,0,B,39
91,C,32,2,1,B,65
91,C,33,2,0,B,75
91,C,34,2,0,B,100
91,C,35,2,0,B,65
91,C,36,2,0,B,100
91,C,37,2,0,B,95
91,C,38,2,0,B,85
91,C,39,2,0,B,95
91,C,40,2,0,B,75
91,C,41,2,0,S,100
91,C,42,2,1,S,100
91,C,43,2,0,S,100
91,C,44,2,1,S,85
91,C,45,2,1,S,100
91,C,46,2,0,S,44
91,C,47,2,1,S,55
91,C,48,2,0,S,100
91,C,49,2,0,S,100
91,C,50,2,0,S,100
91,C,51,2,0,S,100
91,C,52,2,0,S,100
91,C,53,2,0,S,100
91,C,54,2,1,S,100
91,C,55,2,0,S,65
91,C,56,2,0,S,100
91,C,57,2,0,S,70
91,C,58,2,1,S,100
91,C,59,2,0,S,65
91,C,60,2,0,S,35
91,C,61,2,0,U,95
91,C,62,2,0,U,45
91,C,63,2,0,U,15
91,C,64,2,0,U,65
91,C,65,2,0,U,55
91,C,66,2,0,U,35
91,C,67,2,0,U,45
91,C,68,2,0,U,65
91,C,69,2,0,U,60
91,C,70,2,0,U,25
91,C,71,2,0,U,74
91,C,72,2,0,U,100
91,C,73,2,0,U,60
91,C,74,2,0,U,76
91,C,75,2,0,U,45
91,C,76,2,0,U,35
91,C,77,2,0,U,49
91,C,78,2,0,U,100
91,C,79,2,0,U,45
91,C,80,2,0,U,30
95,C,1,2,1,F,47
95,C,2,2,1,F,12
95,C,3,2,1,F,65
95,C,4,2,1,F,25
95,C,5,2,1,F,23
95,C,6,2,0,F,27
95,C,7,2,0,F,29
95,C,8,2,1,F,26
95,C,9,2,1,F,22
95,C,10,2,0,F,36
95,C,11,2,0,F,23
95,C,12,2,0,F,36
95,C,13,2,1,F,35
95,C,14,2,1,F,100
95,C,15,2,1,F,39
95,C,16,2,1,F,87
95,C,17,2,1,F,43
95,C,18,2,1,F,50
95,C,19,2,0,F,35
95,C,20,2,1,F,87
95,C,21,2,0,B,23
95,C,22,2,0,B,16
95,C,23,2,1,B,47
95,C,24,2,1,B,35
95,C,25,2,1,B,21
95,C,26,2,1,B,12
95,C,27,2,0,B,36
95,C,28,2,0,B,30
95,C,29,2,0,B,54
95,C,30,2,0,B,48
95,C,31,2,1,B,39
95,C,32,2,0,B,47
95,C,33,2,1,B,28
95,C,34,2,1,B,15
95,C,35,2,0,B,42
95,C,36,2,1,B,36
95,C,37,2,0,B,44
95,C,38,2,0,B,28
95,C,39,2,1,B,34
95,C,40,2,0,B,21
95,C,41,2,1,S,38
95,C,42,2,1,S,87
95,C,43,2,1,S,45
95,C,44,2,1,S,28
95,C,45,2,1,S,26
95,C,46,2,1,S,89
95,C,47,2,0,S,40
95,C,48,2,1,S,87
95,C,49,2,0,S,25
95,C,50,2,1,S,16
95,C,51,2,1,S,38
95,C,52,2,0,S,43
95,C,53,2,0,S,39
95,C,54,2,1,S,52
95,C,55,2,1,S,32
95,C,56,2,1,S,57
95,C,57,2,0,S,36
95,C,58,2,1,S,46
95,C,59,2,1,S,27
95,C,60,2,0,S,28
95,C,61,2,1,U,16
95,C,62,2,0,U,43
95,C,63,2,0,U,26
95,C,64,2,0,U,17
95,C,65,2,0,U,54
95,C,66,2,0,U,47
95,C,67,2,0,U,19
95,C,68,2,0,U,22
95,C,69,2,0,U,17
95,C,70,2,1,U,21
95,C,71,2,0,U,17
95,C,72,2,1,U,10
95,C,73,2,0,U,27
95,C,74,2,0,U,40
95,C,75,2,0,U,15
95,C,76,2,0,U,27
95,C,77,2,0,U,37
95,C,78,2,0,U,38
95,C,79,2,0,U,41
95,C,80,2,1,U,23
99,C,1,2,0,F,50
99,C,2,2,1,F,40
99,C,3,2,1,F,90
99,C,4,2,1,F,65
99,C,5,2,1,F,65
99,C,6,2,1,F,50
99,C,7,2,1,F,70
99,C,8,2,0,F,70
99,C,9,2,1,F,70
99,C,10,2,1,F,45
99,C,11,2,1,F,75
99,C,12,2,1,F,45
99,C,13,2,0,F,80
99,C,14,2,1,F,75
99,C,15,2,1,F,45
99,C,16,2,1,F,100
99,C,17,2,1,F,60
99,C,18,2,1,F,75
99,C,19,2,1,F,85
99,C,20,2,1,F,95
99,C,21,2,0,B,35
99,C,22,2,0,B,10
99,C,23,2,0,B,80
99,C,24,2,0,B,25
99,C,25,2,0,B,1
99,C,26,2,1,B,35
99,C,27,2,1,B,75
99,C,28,2,0,B,45
99,C,29,2,0,B,45
99,C,30,2,0,B,35
99,C,31,2,0,B,75
99,C,32,2,1,B,45
99,C,33,2,0,B,22
99,C,34,2,0,B,10
99,C,35,2,0,B,35
99,C,36,2,1,B,30
99,C,37,2,0,B,60
99,C,38,2,1,B,65
99,C,39,2,1,B,65
99,C,40,2,1,B,65
99,C,41,2,1,S,80
99,C,42,2,1,S,85
99,C,43,2,1,S,60
99,C,44,2,0,S,55
99,C,45,2,1,S,70
99,C,46,2,1,S,70
99,C,47,2,0,S,50
99,C,48,2,0,S,70
99,C,49,2,0,S,35
99,C,50,2,1,S,85
99,C,51,2,1,S,65
99,C,52,2,1,S,85
99,C,53,2,1,S,85
99,C,54,2,1,S,85
99,C,55,2,1,S,65
99,C,56,2,1,S,65
99,C,57,2,0,S,45
99,C,58,2,0,S,100
99,C,59,2,1,S,75
99,C,60,2,0,S,25
99,C,61,2,1,U,10
99,C,62,2,0,U,10
99,C,63,2,0,U,10
99,C,64,2,0,U,10
99,C,65,2,0,U,10
99,C,66,2,0,U,10
99,C,67,2,0,U,10
99,C,68,2,0,U,10
99,C,69,2,1,U,65
99,C,70,2,0,U,10
99,C,71,2,0,U,10
99,C,72,2,1,U,85
99,C,73,2,0,U,10
99,C,74,2,0,U,80
99,C,75,2,0,U,10
99,C,76,2,0,U,20
99,C,77,2,0,U,10
99,C,78,2,0,U,10
99,C,79,2,0,U,10
99,C,80,2,0,U,10
103,C,1,2,0,F,95
103,C,2,2,1,F,90
103,C,3,2,1,F,85
103,C,4,2,1,F,90
103,C,5,2,1,F,50
103,C,6,2,1,F,90
103,C,7,2,1,F,75
103,C,8,2,1,F,100
103,C,9,2,1,F,90
103,C,10,2,1,F,100
103,C,11,2,1,F,50
103,C,12,2,0,F,100
103,C,13,2,1,F,95
103,C,14,2,0,F,100
103,C,15,2,0,F,100
103,C,16,2,1,F,100
103,C,17,2,1,F,100
103,C,18,2,1,F,50
103,C,19,2,1,F,95
103,C,20,2,1,F,85
103,C,21,2,0,B,65
103,C,22,2,1,B,85
103,C,23,2,0,B,100
103,C,24,2,0,B,50
103,C,25,2,0,B,20
103,C,26,2,0,B,90
103,C,27,2,0,B,50
103,C,28,2,1,B,100
103,C,29,2,0,B,65
103,C,30,2,0,B,100
103,C,31,2,0,B,100
103,C,32,2,1,B,30
103,C,33,2,0,B,100
103,C,34,2,0,B,75
103,C,35,2,0,B,50
103,C,36,2,0,B,50
103,C,37,2,1,B,90
103,C,38,2,0,B,90
103,C,39,2,0,B,95
103,C,40,2,1,B,75
103,C,41,2,1,S,100
103,C,42,2,0,S,75
103,C,43,2,1,S,95
103,C,44,2,1,S,100
103,C,45,2,1,S,95
103,C,46,2,1,S,65
103,C,47,2,1,S,90
103,C,48,2,1,S,100
103,C,49,2,1,S,100
103,C,50,2,1,S,100
103,C,51,2,0,S,75
103,C,52,2,0,S,100
103,C,53,2,1,S,65
103,C,54,2,1,S,25
103,C,55,2,1,S,100
103,C,56,2,1,S,100
103,C,57,2,1,S,45
103,C,58,2,0,S,100
103,C,59,2,1,S,100
103,C,60,2,0,S,0
103,C,61,2,0,U,30
103,C,62,2,0,U,0
103,C,63,2,0,U,50
103,C,64,2,0,U,0
103,C,65,2,0,U,0
103,C,66,2,0,U,10
103,C,67,2,0,U,60
103,C,68,2,0,U,0
103,C,69,2,0,U,25
103,C,70,2,0,U,25
103,C,71,2,0,U,0
103,C,72,2,1,U,100
103,C,73,2,1,U,30
103,C,74,2,0,U,66
103,C,75,2,0,U,25
103,C,76,2,0,U,35
103,C,77,2,0,U,40
103,C,78,2,0,U,50
103,C,79,2,0,U,25
103,C,80,2,0,U,0
80,D,1,1,1,F,78
80,D,2,1,1,F,95
80,D,3,1,1,F,100
80,D,4,1,1,F,95
80,D,5,1,1,F,85
80,D,6,1,0,F,67
80,D,7,1,1,F,89
80,D,8,1,1,F,95
80,D,9,1,1,F,95
80,D,10,1,1,F,85
80,D,11,1,1,F,95
80,D,12,1,0,F,65
80,D,13,1,1,F,85
80,D,14,1,1,F,67
80,D,15,1,1,F,95
80,D,16,1,0,F,95
80,D,17,1,0,F,85
80,D,18,1,1,F,99
80,D,19,1,1,F,100
80,D,20,1,1,F,87
80,D,21,1,0,B,85
80,D,22,1,0,B,54
80,D,23,1,0,B,95
80,D,24,1,0,B,78
80,D,25,1,0,B,67
80,D,26,1,0,B,68
80,D,27,1,0,B,85
80,D,28,1,0,B,99
80,D,29,1,0,B,65
80,D,30,1,0,B,98
80,D,31,1,0,B,95
80,D,32,1,0,B,85
80,D,33,1,0,B,78
80,D,34,1,0,B,56
80,D,35,1,0,B,96
80,D,36,1,0,B,56
80,D,37,1,0,B,50
80,D,38,1,1,B,76
80,D,39,1,0,B,56
80,D,40,1,0,S,100
80,D,41,1,1,S,95
80,D,42,1,0,S,86
80,D,43,1,1,S,95
80,D,44,1,1,S,97
80,D,45,1,1,S,67
80,D,46,1,1,S,78
80,D,47,1,1,S,95
80,D,48,1,0,S,99
80,D,49,1,1,S,95
80,D,50,1,1,S,95
80,D,51,1,0,S,98
80,D,52,1,0,S,99
80,D,53,1,0,S,87
80,D,54,1,1,S,75
80,D,55,1,1,S,99
80,D,56,1,1,S,95
80,D,57,1,1,S,100
80,D,58,1,1,S,10
80,D,59,1,0,S,98
80,D,60,1,0,U,70
80,D,61,1,0,U,45
80,D,62,1,0,U,67
80,D,63,1,0,U,67
80,D,64,1,0,U,67
80,D,65,1,0,U,78
80,D,66,1,0,U,79
80,D,67,1,0,U,56
80,D,68,1,0,U,76
80,D,69,1,0,U,50
80,D,70,1,0,U,56
80,D,71,1,0,U,78
80,D,72,1,1,U,100
80,D,73,1,0,U,56
80,D,74,1,0,U,20
80,D,75,1,0,U,67
80,D,76,1,0,U,78
80,D,77,1,0,U,78
80,D,78,1,0,U,67
80,D,79,1,0,U,87
80,D,80,1,0,U,76
84,D,1,1,0,F,59
84,D,2,1,1,F,10
84,D,3,1,0,F,78
84,D,4,1,0,F,6
84,D,5,1,0,F,0
84,D,6,1,0,F,11
84,D,7,1,1,F,90
84,D,8,1,0,F,100
84,D,9,1,1,F,69
84,D,10,1,1,F,100
84,D,11,1,1,F,100
84,D,12,1,1,F,50
84,D,13,1,1,F,99
84,D,14,1,1,F,20
84,D,15,1,1,F,90
84,D,16,1,0,F,79
84,D,17,1,1,F,42
84,D,18,1,0,F,90
84,D,19,1,1,F,48
84,D,20,1,0,F,90
84,D,21,1,0,B,100
84,D,22,1,0,B,78
84,D,23,1,1,B,6
84,D,24,1,0,B,23
84,D,25,1,0,B,100
84,D,26,1,1,B,89
84,D,27,1,0,B,65
84,D,28,1,0,B,100
84,D,29,1,0,B,80
84,D,30,1,0,B,100
84,D,31,1,0,B,100
84,D,32,1,0,B,55
84,D,33,1,0,B,95
84,D,34,1,0,B,70
84,D,35,1,0,B,100
84,D,36,1,0,B,25
84,D,37,1,0,B,45
84,D,38,1,0,B,9
84,D,39,1,0,B,100
84,D,40,1,0,S,90
84,D,41,1,0,S,79
84,D,42,1,0,S,37
84,D,43,1,0,S,100
84,D,44,1,0,S,45
84,D,45,1,0,S,0
84,D,46,1,0,S,10
84,D,47,1,0,S,87
84,D,48,1,1,S,100
84,D,49,1,1,S,100
84,D,50,1,0,S,44
84,D,51,1,1,S,100
84,D,52,1,1,S,100
84,D,53,1,0,S,100
84,D,54,1,0,S,5
84,D,55,1,0,S,89
84,D,56,1,1,S,90
84,D,57,1,0,S,80
84,D,58,1,1,S,69
84,D,59,1,0,S,39
84,D,60,1,0,U,67
84,D,61,1,0,U,45
84,D,62,1,0,U,49
84,D,63,1,0,U,10
84,D,64,1,0,U,65
84,D,65,1,0,U,33
84,D,66,1,0,U,10
84,D,67,1,0,U,100
84,D,68,1,0,U,90
84,D,69,1,0,U,89
